,id,replyCount,likeCount,published_at,author_name,text,authorChannelId,is_reply,threadId,video_id,video_published_at
0,UgxPtVhi1mf6jLA6O2F4AaABAg,16.0,10,2020-03-05 20:51:30,The Damage Report,What are your thoughts on the state of the Amazon Rainforest? Leave a comment below.,UCl9roQQwv4o4OuBj3FhQdDQ,0,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
1,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr962JLvcNYAl,,0,2020-03-11 01:33:49,Kevin Blanchard,@Henrik Oelschlaegel The rich don't care they have rockets to move to another planet so they can fuck it up just like they did here on earth. Why do you think Space X is a private company and not NASA.,UCtWYJQmXzWVXdIcGb41VSvA,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
2,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95v91Oic8zz,,0,2020-03-07 21:29:42,Robert Madden,J D Wilder I totally agree and thank you for sharing that!,UCmjf_YxmCi40-KtVWElQuIA,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
3,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95v8noN2iKT,,0,2020-03-07 21:27:43,Robert Madden,"Mace Cee the World’s not dead! It’s easier to say to yourself and others that it’s dead, bc then you don’t have to do anything. You can sit around, telling others how awful it all is without any sense of personal responsibility. It’s on each of us. This is our home and it’s not dead. Extraordinarily beautiful thing come up out of the Earth, beautiful beings are born every day and build a construct through which each one lives a life. Some really short by our perspective, some quite long. Everything is alive. Its a beautiful world.",UCmjf_YxmCi40-KtVWElQuIA,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
4,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95s97RLeHJO,,0,2020-03-06 17:32:48,frank,"Thank you for mentioning the feedback loop mechanisms that are contributing to the acceleration of green house gasses entering the atmosphere. Another reason for the term Climate Change is that the climate is changing by rates of change or by derivatives. Accelerating, the already documented acceleration, another potential reason why scientist may have estimates on the low side. As one of my EE profs. once said, uncontrolled positive feedback loops equal death, a funny anecdote, but a very serious problem. Thanks for highlighting it!",UCziyYGErXs-ea8PnNOW1Jww,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
5,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95s5LmHTVD-,,0,2020-03-06 16:59:49,aspookyfox,The Damage Report helter skelter,UCpIxts7_5PlQOiVrUsfOmKg,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
6,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95qqP46-goK,,0,2020-03-06 05:21:13,Dango Bangal,Utterly destroyed,UCmyDt0wPDFMlWVUPz_bFPFg,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
7,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95qOxkAxPom,,1,2020-03-06 01:12:41,Kimberly,The lungs of our planet are going to stop working 😢,UC4UHeO0KOS8EqnpGPzedAEQ,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
8,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95qGC5Rc1Bp,,2,2020-03-05 23:56:08,Kurts aksls videos AKS,@Lady AM The main reason they're cutting down the rain forest is to graze more cattle. No meat= More rain forest left alone.,UCQokIOgR_RF9D08SxvAxD2w,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
9,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95qFW6C2XSZ,,1,2020-03-05 23:50:07,Peter Jansen,"@Henrik Oelschlaegel So what? Sanders will not get a majority, he will probably get a small plurality and even that is a question now, the polls for the 10th of March don't look great. Without a majority all the pledged delegates from Buttigieg, Bloomberg and Klobuchar will go to Biden in the 2nd round and the large majority of the Superdelegate-votes will go to Sanders. That means that Biden will get the nomination and that Trump will get 4 years. I would like Sanders to get the nomination but it might require 3 million people protesting in Milwaukee to get that done.",UCOS1SnRMeqJtsxWbLaRmIEw,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
10,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95qEdehPRXs,,1,2020-03-05 23:42:33,Ryan Ericksen,"John, thank you for covering Global Warming. Cover it more! Cover it every damn day.",UCXXYG1_xHFlupJkH71WC-Sg,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
11,UgxPtVhi1mf6jLA6O2F4AaABAg.95pw3lwmcSr95qCn6CaPj8,,1,2020-03-05 23:26:22,Lady AM,What can we do??? This is scary a.f.!! 🤯😥,UCif13QFRT7FF-Z090u0mD6w,1,UgxPtVhi1mf6jLA6O2F4AaABAg,fRF245N-qPs,2020-03-05 22:30:00
